noisePerc,confidence,leaves,treeSize,performanceValidation,performanceTraining
30.30,0.0010,10,19,50.7188,39.9428
30.30,0.0250,293,585,51.6773,54.0896
30.30,0.0500,583,1165,50,65.1478
30.30,0.0750,654,1307,50.3195,67.1497
30.30,0.1000,770,1539,48.1629,70.1239
30.30,0.1250,949,1897,46.3259,75.367
30.30,0.1500,975,1949,45.8466,75.9009
30.30,0.1750,1000,1999,45.2875,76.3775
30.30,0.2000,1067,2133,45.1278,77.674
30.30,0.2250,1121,2241,44.1693,78.7417
30.30,0.2500,1145,2289,43.77,79.2183
30.30,0.2750,1171,2341,44.0895,79.6949
30.30,0.3000,1177,2353,43.8498,79.8093
30.30,0.3250,1188,2375,43.9297,79.9809
30.30,0.3500,1192,2383,43.9297,80.0381
30.30,0.3750,1192,2383,43.9297,80.0381
30.30,0.4000,1192,2383,43.9297,80.0381
30.30,0.4250,1193,2385,43.9297,80.0572
30.30,0.4500,1196,2391,43.9297,80.0953
30.30,0.4750,1199,2397,43.9297,80.1335
30.30,0.5000,1202,2403,43.77,80.1716
30.35,0.0010,10,19,50.7188,39.9428
30.35,0.0250,293,585,51.6773,54.0896
30.35,0.0500,583,1165,50,65.1478
30.35,0.0750,654,1307,50.3195,67.1497
30.35,0.1000,770,1539,48.1629,70.1239
30.35,0.1250,949,1897,46.3259,75.367
30.35,0.1500,975,1949,45.8466,75.9009
30.35,0.1750,1000,1999,45.2875,76.3775
30.35,0.2000,1067,2133,45.1278,77.674
30.35,0.2250,1121,2241,44.1693,78.7417
30.35,0.2500,1145,2289,43.77,79.2183
30.35,0.2750,1171,2341,44.0895,79.6949
30.35,0.3000,1177,2353,43.8498,79.8093
30.35,0.3250,1188,2375,43.9297,79.9809
30.35,0.3500,1192,2383,43.9297,80.0381
30.35,0.3750,1192,2383,43.9297,80.0381
30.35,0.4000,1192,2383,43.9297,80.0381
30.35,0.4250,1193,2385,43.9297,80.0572
30.35,0.4500,1196,2391,43.9297,80.0953
30.35,0.4750,1199,2397,43.9297,80.1335
30.35,0.5000,1202,2403,43.77,80.1716
30.40,0.0010,10,19,50.7188,39.9428
30.40,0.0250,293,585,51.6773,54.0896
30.40,0.0500,583,1165,50,65.1478
30.40,0.0750,654,1307,50.3195,67.1497
30.40,0.1000,770,1539,48.1629,70.1239
30.40,0.1250,949,1897,46.3259,75.367
30.40,0.1500,975,1949,45.8466,75.9009
30.40,0.1750,1000,1999,45.2875,76.3775
30.40,0.2000,1067,2133,45.1278,77.674
30.40,0.2250,1121,2241,44.1693,78.7417
30.40,0.2500,1145,2289,43.77,79.2183
30.40,0.2750,1171,2341,44.0895,79.6949
30.40,0.3000,1177,2353,43.8498,79.8093
30.40,0.3250,1188,2375,43.9297,79.9809
30.40,0.3500,1192,2383,43.9297,80.0381
30.40,0.3750,1192,2383,43.9297,80.0381
30.40,0.4000,1192,2383,43.9297,80.0381
30.40,0.4250,1193,2385,43.9297,80.0572
30.40,0.4500,1196,2391,43.9297,80.0953
30.40,0.4750,1199,2397,43.9297,80.1335
30.40,0.5000,1202,2403,43.77,80.1716
30.45,0.0010,10,19,50.7188,39.9428
30.45,0.0250,293,585,51.6773,54.0896
30.45,0.0500,583,1165,50,65.1478
30.45,0.0750,654,1307,50.3195,67.1497
30.45,0.1000,770,1539,48.1629,70.1239
30.45,0.1250,949,1897,46.3259,75.367
30.45,0.1500,975,1949,45.8466,75.9009
30.45,0.1750,1000,1999,45.2875,76.3775
30.45,0.2000,1067,2133,45.1278,77.674
30.45,0.2250,1121,2241,44.1693,78.7417
30.45,0.2500,1145,2289,43.77,79.2183
30.45,0.2750,1171,2341,44.0895,79.6949
30.45,0.3000,1177,2353,43.8498,79.8093
30.45,0.3250,1188,2375,43.9297,79.9809
30.45,0.3500,1192,2383,43.9297,80.0381
30.45,0.3750,1192,2383,43.9297,80.0381
30.45,0.4000,1192,2383,43.9297,80.0381
30.45,0.4250,1193,2385,43.9297,80.0572
30.45,0.4500,1196,2391,43.9297,80.0953
30.45,0.4750,1199,2397,43.9297,80.1335
30.45,0.5000,1202,2403,43.77,80.1716
30.50,0.0010,10,19,50.7188,39.9428
30.50,0.0250,293,585,51.6773,54.0896
30.50,0.0500,583,1165,50,65.1478
30.50,0.0750,654,1307,50.3195,67.1497
30.50,0.1000,770,1539,48.1629,70.1239
30.50,0.1250,949,1897,46.3259,75.367
30.50,0.1500,975,1949,45.8466,75.9009
30.50,0.1750,1000,1999,45.2875,76.3775
30.50,0.2000,1067,2133,45.1278,77.674
30.50,0.2250,1121,2241,44.1693,78.7417
30.50,0.2500,1145,2289,43.77,79.2183
30.50,0.2750,1171,2341,44.0895,79.6949
30.50,0.3000,1177,2353,43.8498,79.8093
30.50,0.3250,1188,2375,43.9297,79.9809
30.50,0.3500,1192,2383,43.9297,80.0381
30.50,0.3750,1192,2383,43.9297,80.0381
30.50,0.4000,1192,2383,43.9297,80.0381
30.50,0.4250,1193,2385,43.9297,80.0572
30.50,0.4500,1196,2391,43.9297,80.0953
30.50,0.4750,1199,2397,43.9297,80.1335
30.50,0.5000,1202,2403,43.77,80.1716
30.55,0.0010,10,19,50.7188,39.9428
30.55,0.0250,293,585,51.6773,54.0896
30.55,0.0500,583,1165,50,65.1478
30.55,0.0750,654,1307,50.3195,67.1497
30.55,0.1000,770,1539,48.1629,70.1239
30.55,0.1250,949,1897,46.3259,75.367
30.55,0.1500,975,1949,45.8466,75.9009
30.55,0.1750,1000,1999,45.2875,76.3775
30.55,0.2000,1067,2133,45.1278,77.674
30.55,0.2250,1121,2241,44.1693,78.7417
30.55,0.2500,1145,2289,43.77,79.2183
30.55,0.2750,1171,2341,44.0895,79.6949
30.55,0.3000,1177,2353,43.8498,79.8093
30.55,0.3250,1188,2375,43.9297,79.9809
30.55,0.3500,1192,2383,43.9297,80.0381
30.55,0.3750,1192,2383,43.9297,80.0381
30.55,0.4000,1192,2383,43.9297,80.0381
30.55,0.4250,1193,2385,43.9297,80.0572
30.55,0.4500,1196,2391,43.9297,80.0953
30.55,0.4750,1199,2397,43.9297,80.1335
30.55,0.5000,1202,2403,43.77,80.1716
30.60,0.0010,10,19,50.7188,39.9428
30.60,0.0250,293,585,51.6773,54.0896
30.60,0.0500,583,1165,50,65.1478
30.60,0.0750,654,1307,50.3195,67.1497
30.60,0.1000,770,1539,48.1629,70.1239
30.60,0.1250,949,1897,46.3259,75.367
30.60,0.1500,975,1949,45.8466,75.9009
30.60,0.1750,1000,1999,45.2875,76.3775
30.60,0.2000,1067,2133,45.1278,77.674
30.60,0.2250,1121,2241,44.1693,78.7417
30.60,0.2500,1145,2289,43.77,79.2183
30.60,0.2750,1171,2341,44.0895,79.6949
30.60,0.3000,1177,2353,43.8498,79.8093
30.60,0.3250,1188,2375,43.9297,79.9809
30.60,0.3500,1192,2383,43.9297,80.0381
30.60,0.3750,1192,2383,43.9297,80.0381
30.60,0.4000,1192,2383,43.9297,80.0381
30.60,0.4250,1193,2385,43.9297,80.0572
30.60,0.4500,1196,2391,43.9297,80.0953
30.60,0.4750,1199,2397,43.9297,80.1335
30.60,0.5000,1202,2403,43.77,80.1716
30.65,0.0010,10,19,50.7188,39.9428
30.65,0.0250,293,585,51.6773,54.0896
30.65,0.0500,583,1165,50,65.1478
30.65,0.0750,654,1307,50.3195,67.1497
30.65,0.1000,770,1539,48.1629,70.1239
30.65,0.1250,949,1897,46.3259,75.367
30.65,0.1500,975,1949,45.8466,75.9009
30.65,0.1750,1000,1999,45.2875,76.3775
30.65,0.2000,1067,2133,45.1278,77.674
30.65,0.2250,1121,2241,44.1693,78.7417
30.65,0.2500,1145,2289,43.77,79.2183
30.65,0.2750,1171,2341,44.0895,79.6949
30.65,0.3000,1177,2353,43.8498,79.8093
30.65,0.3250,1188,2375,43.9297,79.9809
30.65,0.3500,1192,2383,43.9297,80.0381
30.65,0.3750,1192,2383,43.9297,80.0381
30.65,0.4000,1192,2383,43.9297,80.0381
30.65,0.4250,1193,2385,43.9297,80.0572
30.65,0.4500,1196,2391,43.9297,80.0953
30.65,0.4750,1199,2397,43.9297,80.1335
30.65,0.5000,1202,2403,43.77,80.1716
30.70,0.0010,10,19,50.7188,39.9428
30.70,0.0250,293,585,51.6773,54.0896
30.70,0.0500,583,1165,50,65.1478
30.70,0.0750,654,1307,50.3195,67.1497
30.70,0.1000,770,1539,48.1629,70.1239
30.70,0.1250,949,1897,46.3259,75.367
30.70,0.1500,975,1949,45.8466,75.9009
30.70,0.1750,1000,1999,45.2875,76.3775
30.70,0.2000,1067,2133,45.1278,77.674
30.70,0.2250,1121,2241,44.1693,78.7417
30.70,0.2500,1145,2289,43.77,79.2183
30.70,0.2750,1171,2341,44.0895,79.6949
30.70,0.3000,1177,2353,43.8498,79.8093
30.70,0.3250,1188,2375,43.9297,79.9809
30.70,0.3500,1192,2383,43.9297,80.0381
30.70,0.3750,1192,2383,43.9297,80.0381
30.70,0.4000,1192,2383,43.9297,80.0381
30.70,0.4250,1193,2385,43.9297,80.0572
30.70,0.4500,1196,2391,43.9297,80.0953
30.70,0.4750,1199,2397,43.9297,80.1335
30.70,0.5000,1202,2403,43.77,80.1716
30.75,0.0010,10,19,50.7188,39.9428
30.75,0.0250,293,585,51.6773,54.0896
30.75,0.0500,583,1165,50,65.1478
30.75,0.0750,654,1307,50.3195,67.1497
30.75,0.1000,770,1539,48.1629,70.1239
30.75,0.1250,949,1897,46.3259,75.367
30.75,0.1500,975,1949,45.8466,75.9009
30.75,0.1750,1000,1999,45.2875,76.3775
30.75,0.2000,1067,2133,45.1278,77.674
30.75,0.2250,1121,2241,44.1693,78.7417
30.75,0.2500,1145,2289,43.77,79.2183
30.75,0.2750,1171,2341,44.0895,79.6949
30.75,0.3000,1177,2353,43.8498,79.8093
30.75,0.3250,1188,2375,43.9297,79.9809
30.75,0.3500,1192,2383,43.9297,80.0381
30.75,0.3750,1192,2383,43.9297,80.0381
30.75,0.4000,1192,2383,43.9297,80.0381
30.75,0.4250,1193,2385,43.9297,80.0572
30.75,0.4500,1196,2391,43.9297,80.0953
30.75,0.4750,1199,2397,43.9297,80.1335
30.75,0.5000,1202,2403,43.77,80.1716
30.80,0.0010,10,19,50.7188,39.9428
30.80,0.0250,293,585,51.6773,54.0896
30.80,0.0500,583,1165,50,65.1478
30.80,0.0750,654,1307,50.3195,67.1497
30.80,0.1000,770,1539,48.1629,70.1239
30.80,0.1250,949,1897,46.3259,75.367
30.80,0.1500,975,1949,45.8466,75.9009
30.80,0.1750,1000,1999,45.2875,76.3775
30.80,0.2000,1067,2133,45.1278,77.674
30.80,0.2250,1121,2241,44.1693,78.7417
30.80,0.2500,1145,2289,43.77,79.2183
30.80,0.2750,1171,2341,44.0895,79.6949
30.80,0.3000,1177,2353,43.8498,79.8093
30.80,0.3250,1188,2375,43.9297,79.9809
30.80,0.3500,1192,2383,43.9297,80.0381
30.80,0.3750,1192,2383,43.9297,80.0381
30.80,0.4000,1192,2383,43.9297,80.0381
30.80,0.4250,1193,2385,43.9297,80.0572
30.80,0.4500,1196,2391,43.9297,80.0953
30.80,0.4750,1199,2397,43.9297,80.1335
30.80,0.5000,1202,2403,43.77,80.1716
30.85,0.0010,10,19,50.7188,39.9428
30.85,0.0250,293,585,51.6773,54.0896
30.85,0.0500,583,1165,50,65.1478
30.85,0.0750,654,1307,50.3195,67.1497
30.85,0.1000,770,1539,48.1629,70.1239
30.85,0.1250,949,1897,46.3259,75.367
30.85,0.1500,975,1949,45.8466,75.9009
30.85,0.1750,1000,1999,45.2875,76.3775
30.85,0.2000,1067,2133,45.1278,77.674
30.85,0.2250,1121,2241,44.1693,78.7417
30.85,0.2500,1145,2289,43.77,79.2183
30.85,0.2750,1171,2341,44.0895,79.6949
30.85,0.3000,1177,2353,43.8498,79.8093
30.85,0.3250,1188,2375,43.9297,79.9809
30.85,0.3500,1192,2383,43.9297,80.0381
30.85,0.3750,1192,2383,43.9297,80.0381
30.85,0.4000,1192,2383,43.9297,80.0381
30.85,0.4250,1193,2385,43.9297,80.0572
30.85,0.4500,1196,2391,43.9297,80.0953
30.85,0.4750,1199,2397,43.9297,80.1335
30.85,0.5000,1202,2403,43.77,80.1716
30.90,0.0010,10,19,50.7188,39.9428
30.90,0.0250,293,585,51.6773,54.0896
30.90,0.0500,583,1165,50,65.1478
30.90,0.0750,654,1307,50.3195,67.1497
30.90,0.1000,770,1539,48.1629,70.1239
30.90,0.1250,949,1897,46.3259,75.367
30.90,0.1500,975,1949,45.8466,75.9009
30.90,0.1750,1000,1999,45.2875,76.3775
30.90,0.2000,1067,2133,45.1278,77.674
30.90,0.2250,1121,2241,44.1693,78.7417
30.90,0.2500,1145,2289,43.77,79.2183
30.90,0.2750,1171,2341,44.0895,79.6949
30.90,0.3000,1177,2353,43.8498,79.8093
30.90,0.3250,1188,2375,43.9297,79.9809
30.90,0.3500,1192,2383,43.9297,80.0381
30.90,0.3750,1192,2383,43.9297,80.0381
30.90,0.4000,1192,2383,43.9297,80.0381
30.90,0.4250,1193,2385,43.9297,80.0572
30.90,0.4500,1196,2391,43.9297,80.0953
30.90,0.4750,1199,2397,43.9297,80.1335
